1748887402,-0.002644
1748887577,-0.002632
1748887673,-0.002702
1748887824,-0.002665
1748887996,-0.002730
1748888091,-0.002679
1748888209,-0.002687
1748888314,-0.002752
1748888372,-0.002566
1748888479,-0.002624
1748889107,-0.002884
1748889214,-0.003108
